site_id,lat,lon,timestamp,observed,predicted,residual,model_version,siteengname,countyen,townshipen,basinen,riveren,Arsenic,Biochemical Oxygen Demand,Cadmium,Chemical Oxygen Demand,Chloride,Coliform Group,Conductivity,Copper,Dissolved Oxygen,Dissolved Oxygen Saturation,Hexavalent Chromium,Lead,Manganese,Mercury,NH3-N,Nickel,Nitrate-Nitrogen,Nitrite-Nitrogen,River Pollution Index,Selenium,Silver,Suspended Solid,Temperature,Total Organic Carbon,Total-Phosphate,Water Temperature,Zinc,pH,year,index,absolute_residual,is_anomaly,direction,threshold
1072,24.852576,121.0048019,2021-01-07 09:20:00,3.5,3.401925333707265,0.0980746662927352,Gradient Boosting,Fongshan River Bridge,Hsinchu County,Jhubei City,Fongshan River,Fongshan River,0.0012,7.7,0.001,24.3,,29000.0,476.0,0.002,9.5,93.5,0.002,0.008,0.053,0.0003,1.07,0.005,2.25,0.122,3.5,0.001,0.001,8.2,13.0,6.16,0.77,14.9,0.049,7.85,2021,185,0.0980746662927352,False,normal,0.4044246213148957
1072,24.852576,121.0048019,2025-10-02 09:01:15,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Fongshan River Bridge,Hsinchu County,Jhubei City,Fongshan River,Fongshan River,,1.2,,9.3,,4600.0,465.0,,8.5,110.0,,,,,0.18,,,,1.0,,,7.1,32.0,,,28.4,,7.83,2025,186,0.04288671797889254,False,normal,0.4044246213148957
1072,24.852576,121.0048019,2026-07-16 09:23:55,1.5,1.3423435536195705,0.15765644638042953,Gradient Boosting,Fongshan River Bridge,Hsinchu County,Jhubei City,Fongshan River,Fongshan River,0.0007,1.1,0.001,4.0,,36000.0,258.0,0.003,8.0,101.2,0.002,0.003,0.077,0.0003,0.26,0.005,1.26,,1.5,,0.001,20.3,31.0,,0.151,27.2,0.005,7.9,2026,187,0.15765644638042953,False,normal,0.4044246213148957
1073,24.85725,120.9423611,2021-01-07 11:37:00,3.5,3.1088408847725755,0.3911591152274245,Gradient Boosting,Fonggonda Bridge,Hsinchu County,Jhubei City,Fongshan River,Fongshan River,0.0025,2.5,0.001,11.5,7200.0,97000.0,23400.0,0.007,7.2,74.5,0.002,0.003,0.066,0.0003,1.98,0.005,1.32,0.12,3.5,0.001,0.001,60.4,12.0,1.22,0.4,15.1,0.039,7.74,2021,188,0.3911591152274245,False,normal,0.4044246213148957
1073,24.85725,120.9423611,2025-10-02 12:26:14,4.0,3.7388133714262946,0.26118662857370545,Gradient Boosting,Fonggonda Bridge,Hsinchu County,Jhubei City,Fongshan River,Fongshan River,,2.5,,15.0,7880.0,620000.0,20600.0,,5.5,79.6,,,,,1.89,,,,4.0,,,50.0,34.0,,,31.5,,7.53,2025,189,0.26118662857370545,False,normal,0.4044246213148957
1073,24.85725,120.9423611,2026-07-16 06:31:32,3.5,3.60924715766665,-0.10924715766664983,Gradient Boosting,Fonggonda Bridge,Hsinchu County,Jhubei City,Fongshan River,Fongshan River,0.0007,7.2,0.001,15.8,47.5,49000.0,414.0,0.006,7.4,93.5,0.002,0.004,0.172,0.0003,0.25,0.005,1.22,,3.5,,0.001,82.2,28.0,,0.247,26.8,0.014,7.66,2026,190,0.10924715766664983,False,normal,0.4044246213148957
1075,24.869096,120.9955531,2021-01-07 13:10:00,6.0,6.1084231623758845,-0.10842316237588445,Gradient Boosting,Shanchee Bridge,Hsinchu County,Sinfong Township,Sinfong River,Jiiadong River,0.0438,85.8,0.001,139.0,,230000.0,5640.0,0.095,5.2,56.4,0.002,0.006,1.96,0.0003,5.92,0.196,10.1,1.2,6.0,0.001,0.001,12.8,14.0,33.4,7.08,19.5,0.081,7.09,2021,191,0.10842316237588445,False,normal,0.4044246213148957
1075,24.869096,120.9955531,2025-10-02 10:28:44,5.75,5.524274547649557,0.22572545235044306,Gradient Boosting,Shanchee Bridge,Hsinchu County,Sinfong Township,Sinfong River,Jiiadong River,,6.4,,35.3,,840000.0,4770.0,,4.4,60.4,,,,,8.61,,,,5.75,,,19.0,33.0,,,30.5,,7.48,2025,192,0.22572545235044306,False,normal,0.4044246213148957
1075,24.869096,120.9955531,2026-07-16 10:32:59,5.75,5.639524997814461,0.11047500218553896,Gradient Boosting,Shanchee Bridge,Hsinchu County,Sinfong Township,Sinfong River,Jiiadong River,0.0244,12.3,0.001,39.8,,620000.0,3100.0,0.14,3.6,48.6,0.002,0.003,0.454,0.0003,5.38,0.038,4.18,,5.75,,0.001,15.5,31.0,,5.17,30.6,0.026,7.26,2026,193,0.11047500218553896,False,normal,0.4044246213148957
1077,24.887735,120.9864669,2021-01-07 15:38:00,4.5,4.592685531705534,-0.09268553170553417,Gradient Boosting,Siangbee Bridge,Hsinchu County,Sinfong Township,Sinfong River,Jiiadong River,0.0332,10.0,0.001,35.9,,71000.0,4060.0,0.041,7.6,78.6,0.002,0.004,1.03,0.0003,6.64,0.073,6.81,1.06,4.5,0.001,0.001,14.0,14.0,7.27,4.44,16.8,0.047,7.51,2021,194,0.09268553170553417,False,normal,0.4044246213148957
1077,24.887735,120.9864669,2025-10-02 15:37:35,4.25,4.136846421685419,0.11315357831458073,Gradient Boosting,Siangbee Bridge,Hsinchu County,Sinfong Township,Sinfong River,Jiiadong River,,3.1,,29.5,,25000.0,3860.0,,6.2,85.5,,,,,8.79,,,,4.25,,,11.1,30.0,,,32.2,,7.76,2025,195,0.11315357831458073,False,normal,0.4044246213148957
1077,24.887735,120.9864669,2026-07-16 13:42:29,3.75,3.8836400133464544,-0.13364001334645437,Gradient Boosting,Siangbee Bridge,Hsinchu County,Sinfong Township,Sinfong River,Jiiadong River,0.0194,4.8,0.001,23.7,,33000.0,2250.0,0.035,6.6,92.0,0.002,0.003,0.248,0.0003,5.38,0.026,2.94,,3.75,,0.001,6.0,32.0,,3.15,32.1,0.017,7.73,2026,196,0.13364001334645437,False,normal,0.4044246213148957
1079,24.9089675,120.9719536,2021-01-07 10:48:00,3.75,3.7417684696328406,0.008231530367159401,Gradient Boosting,Honmoa Harbor,Hsinchu County,Sinfong Township,Sinfong River,Jiiadong River,0.0114,3.5,0.001,17.1,5860.0,140000.0,19600.0,0.044,7.5,76.6,0.002,0.003,0.352,0.0003,3.66,0.052,4.09,0.644,3.75,0.001,0.001,19.4,13.0,2.92,1.82,15.5,0.023,7.72,2021,197,0.008231530367159401,False,normal,0.4044246213148957
1079,24.9089675,120.9719536,2025-10-02 13:18:22,4.25,3.853486555667904,0.3965134443320961,Gradient Boosting,Honmoa Harbor,Hsinchu County,Sinfong Township,Sinfong River,Jiiadong River,,2.1,,16.4,9860.0,26000.0,24200.0,,5.8,83.0,,,,,3.01,,,,4.25,,,32.4,32.0,,,31.8,,7.74,2025,198,0.3965134443320961,False,normal,0.4044246213148957
1079,24.9089675,120.9719536,2026-07-16 07:16:10,3.25,3.478547469218308,-0.22854746921830804,Gradient Boosting,Honmoa Harbor,Hsinchu County,Sinfong Township,Sinfong River,Jiiadong River,0.0024,3.6,0.001,15.6,2440.0,19000.0,7500.0,0.016,5.8,76.2,0.002,0.003,0.132,0.0003,1.38,0.01,1.63,,3.25,,0.001,15.8,28.0,,0.987,28.4,0.013,7.47,2026,199,0.22854746921830804,False,normal,0.4044246213148957
1080,24.7476839,121.0935961,2021-01-07 12:50:00,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Jhulinda Bridge,Hsinchu County,Jhudong Township,Toucian River,Toucian River,0.0003,1.0,0.001,4.0,,90.0,349.0,0.002,10.3,110.9,0.002,0.003,0.01,0.0003,0.13,0.005,0.55,0.002,1.0,0.001,0.001,1.0,15.0,0.59,0.02,17.5,0.006,8.14,2021,200,0.04288671797889254,False,normal,0.4044246213148957
1080,24.7476839,121.0935961,2025-10-02 12:47:59,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Jhulinda Bridge,Hsinchu County,Jhudong Township,Toucian River,Toucian River,,1.0,,4.0,,150.0,295.0,,9.0,118.5,,,,,0.02,,,,1.0,,,5.0,34.0,,,29.6,,8.19,2025,201,0.04288671797889254,False,normal,0.4044246213148957
1080,24.7476839,121.0935961,2026-07-16 12:48:29,1.0,1.1994468107377063,-0.19944681073770631,Gradient Boosting,Jhulinda Bridge,Hsinchu County,Jhudong Township,Toucian River,Toucian River,0.0058,1.0,0.001,16.4,,3500.0,251.0,0.014,7.9,102.8,0.002,0.016,0.328,0.0003,0.11,0.018,0.77,,1.0,,0.001,,32.0,,0.136,28.1,0.064,8.07,2026,202,0.19944681073770631,False,normal,0.4044246213148957
1081,24.785688,121.0576161,2025-10-02 13:26:36,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Jhongjhengda Bridge,Hsinchu County,Jhudong Township,Toucian River,Toucian River,,1.0,,4.2,,200.0,302.0,,8.3,109.4,,,,,0.02,,,,1.0,,,3.6,33.0,,,29.6,,8.32,2025,203,0.04288671797889254,False,normal,0.4044246213148957
1081,24.7752778,121.0630833,2021-01-07 13:27:00,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Jhongjhengda Bridge,Hsinchu County,Jhudong Township,Toucian River,Toucian River,0.0003,1.0,0.001,4.0,,2000.0,340.0,0.001,10.6,107.1,0.002,0.003,0.005,0.0003,0.21,0.005,0.4,0.002,1.0,0.001,0.001,1.1,15.0,0.74,0.014,15.7,0.005,8.47,2021,204,0.04288671797889254,False,normal,0.4044246213148957
1081,24.7752778,121.0630833,2026-07-16 13:36:20,1.0,1.253320402632711,-0.25332040263271094,Gradient Boosting,Jhongjhengda Bridge,Hsinchu County,Jhudong Township,Toucian River,Toucian River,0.0047,1.0,0.001,19.0,,6900.0,254.0,0.015,8.1,104.7,0.002,0.018,0.312,0.0003,0.08,0.021,0.82,,1.0,,0.001,,32.0,,0.14,28.1,0.068,8.1,2026,205,0.25332040263271094,False,normal,0.4044246213148957
1082,24.822895,120.99701,2021-01-07 14:08:00,1.5,1.6512828359245049,-0.15128283592450487,Gradient Boosting,Toucian River Bridge,Hsinchu City,East District,Toucian River,Toucian River,0.0005,4.5,0.001,15.9,,450.0,425.0,0.002,12.8,124.6,0.002,0.003,0.028,0.0003,0.1,0.005,1.18,0.069,1.5,0.001,0.001,13.7,15.0,2.39,0.112,14.3,0.007,8.8,2021,206,0.15128283592450487,False,normal,0.4044246213148957
1082,24.822895,120.99701,2025-10-02 14:06:11,1.5,1.494722743165691,0.005277256834308908,Gradient Boosting,Toucian River Bridge,Hsinchu City,East District,Toucian River,Toucian River,,4.4,,10.6,,700.0,392.0,,11.1,152.1,,,,,0.04,,,,1.5,,,10.1,32.0,,,32.3,,8.66,2025,207,0.005277256834308908,False,normal,0.4044246213148957
1082,24.822895,120.99701,2026-07-16 14:30:55,3.25,3.3499007493975634,-0.09990074939756344,Gradient Boosting,Toucian River Bridge,Hsinchu City,East District,Toucian River,Toucian River,0.0105,1.0,0.001,22.0,,17000.0,263.0,0.027,8.0,105.1,0.002,0.028,0.474,0.0003,0.09,0.036,0.82,,3.25,,0.001,739.0,32.0,,0.148,29.8,0.12,8.16,2026,208,0.09990074939756344,False,normal,0.4044246213148957
1083,24.8250911,120.9792961,2021-01-07 15:17:00,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Sichiuda Bridge,Hsinchu City,North District,Toucian River,Toucian River,0.0003,1.3,0.001,6.0,,2800.0,460.0,0.002,10.2,107.3,0.002,0.007,0.027,0.0003,0.2,0.007,1.71,0.059,1.0,0.001,0.001,7.0,15.0,1.27,0.084,17.4,0.01,7.28,2021,209,0.04288671797889254,False,normal,0.4044246213148957
1083,24.8250911,120.9792961,2025-10-02 15:09:09,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Sichiuda Bridge,Hsinchu City,North District,Toucian River,Toucian River,,1.0,,4.0,,2000.0,481.0,,7.7,99.8,,,,,0.04,,,,1.0,,,4.7,32.0,,,28.6,,7.03,2025,210,0.04288671797889254,False,normal,0.4044246213148957
1083,24.8250911,120.9792961,2026-07-16 15:59:10,3.25,3.3499007493975634,-0.09990074939756344,Gradient Boosting,Sichiuda Bridge,Hsinchu City,North District,Toucian River,Toucian River,0.0052,1.0,0.001,17.7,,27000.0,282.0,0.016,7.8,100.9,0.002,0.018,0.361,0.0003,0.09,0.022,0.84,,3.25,,0.001,738.0,32.0,,0.14,27.6,0.07,7.95,2026,211,0.09990074939756344,False,normal,0.4044246213148957
1084,24.702032,121.1832389,2021-01-07 10:56:00,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Neiwun Suspension Bridge,Hsinchu County,Hengshan Township,Toucian River,Toucian River,0.0003,1.0,0.001,4.0,,240.0,282.0,0.001,9.9,103.2,0.002,0.003,0.005,0.0003,0.14,0.005,0.49,0.002,1.0,0.001,0.001,1.1,16.0,0.55,0.026,16.2,0.008,8.33,2021,212,0.04288671797889254,False,normal,0.4044246213148957
1084,24.702032,121.1832389,2025-10-02 11:06:00,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Neiwun Suspension Bridge,Hsinchu County,Hengshan Township,Toucian River,Youluo River,,1.0,,4.0,,150.0,227.0,,8.6,110.1,,,,,0.02,,,,1.0,,,2.5,34.0,,,27.1,,8.57,2025,213,0.04288671797889254,False,normal,0.4044246213148957
1084,24.702032,121.1832389,2026-07-16 11:10:00,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Neiwun Suspension Bridge,Hsinchu County,Hengshan Township,Toucian River,Youluo River,0.0016,1.0,0.001,5.0,,3200.0,190.0,0.007,8.5,106.8,0.002,0.006,0.09,0.0003,0.04,0.006,0.7,,1.0,,0.001,,30.0,,0.18,25.7,0.022,8.08,2026,214,0.04288671797889254,False,normal,0.4044246213148957
1085,24.66806,121.119079,2025-10-02 08:57:15,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Wanfonda Bridge,Hsinchu County,Hengshan Township,Toucian River,Shangping River,,1.0,,4.0,,300.0,324.0,,8.9,110.2,,,,,0.02,,,,1.0,,,3.6,29.0,,,25.3,,8.26,2025,215,0.04288671797889254,False,normal,0.4044246213148957
1085,24.66806,121.119079,2026-07-16 08:57:56,1.0,1.253320402632711,-0.25332040263271094,Gradient Boosting,Wanfonda Bridge,Hsinchu County,Hengshan Township,Toucian River,Shangping River,0.0098,1.0,0.001,28.5,,1400.0,281.0,0.016,8.8,107.9,0.002,0.022,0.56,0.0003,0.07,0.017,0.79,,1.0,,0.001,,27.0,,0.214,24.4,0.074,8.14,2026,216,0.25332040263271094,False,normal,0.4044246213148957
1085,24.66806,121.119079,2021-01-07 08:58:37,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Wanfonda Bridge,Hsinchu County,Hengshan Township,Toucian River,Toucian River,0.0003,1.0,0.001,4.0,,300.0,384.0,0.001,10.1,103.0,0.002,0.003,0.005,0.0003,0.08,0.005,0.34,0.002,1.0,0.001,0.001,1.8,15.0,0.53,0.017,15.1,0.006,8.3,2021,217,0.04288671797889254,False,normal,0.4044246213148957
1086,24.6900186,121.103045,2025-10-02 09:36:41,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Paosan Reservoir water Intake,Hsinchu County,Jhudong Township,Toucian River,Shangping River,,1.0,,4.0,,2000.0,327.0,,9.0,110.4,,,,,0.02,,,,1.0,,,2.5,31.0,,,25.5,,8.18,2025,218,0.04288671797889254,False,normal,0.4044246213148957
1086,24.6900186,121.103045,2026-07-16 09:39:37,1.0,1.253320402632711,-0.25332040263271094,Gradient Boosting,Paosan Reservoir water Intake,Hsinchu County,Jhudong Township,Toucian River,Shangping River,0.0078,1.0,0.001,25.9,,18000.0,279.0,0.017,8.8,107.2,0.002,0.022,0.477,0.0003,0.06,0.022,0.79,,1.0,,0.001,,29.0,,0.408,24.6,0.082,8.11,2026,219,0.25332040263271094,False,normal,0.4044246213148957
1086,24.6900186,121.103045,2021-01-07 09:38:00,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Paosan Reservoir water Intake,Hsinchu County,Jhudong Township,Toucian River,Toucian River,0.0003,1.0,0.001,4.0,,170.0,396.0,0.002,9.8,98.8,0.002,0.003,0.014,0.0003,0.16,0.005,0.31,0.002,1.0,0.001,0.001,1.0,15.0,0.73,0.038,15.0,0.004,8.08,2021,220,0.04288671797889254,False,normal,0.4044246213148957
1087,24.722675,121.1032939,2025-10-02 10:16:07,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Jhudongda Bridge,Hsinchu County,Jhudong Township,Toucian River,Shangping River,,1.0,,4.0,,1200.0,364.0,,9.2,117.5,,,,,0.03,,,,1.0,,,2.5,33.0,,,27.5,,7.78,2025,221,0.04288671797889254,False,normal,0.4044246213148957
1087,24.722675,121.1032939,2026-07-16 10:26:00,1.0,1.253320402632711,-0.25332040263271094,Gradient Boosting,Jhudongda Bridge,Hsinchu County,Jhudong Township,Toucian River,Shangping River,0.0116,1.0,0.001,34.8,,1000.0,284.0,0.034,8.6,106.3,0.002,0.023,0.696,0.0003,0.09,0.021,0.78,,1.0,,0.001,,29.0,,0.269,25.0,0.113,8.05,2026,222,0.25332040263271094,False,normal,0.4044246213148957
1088,24.7756528,120.9698056,2021-01-07 11:50:17,3.75,3.623517364102265,0.12648263589773512,Gradient Boosting,Chintsao Lake,Hsinchu City,East District,Keya River,Keya River,0.0034,3.0,0.001,15.9,,53000.0,575.0,0.002,6.9,69.2,0.002,0.008,0.078,0.0003,4.01,0.006,1.35,0.195,3.75,0.001,0.001,24.3,15.0,3.57,0.406,15.5,0.04,7.4,2021,223,0.12648263589773512,False,normal,0.4044246213148957
1088,24.7756528,120.9698056,2025-10-02 10:05:08,2.0,2.5989504909601613,-0.5989504909601613,Gradient Boosting,Chintsao Lake,Hsinchu City,East District,Keya River,Keya River,,4.4,,20.8,,1000.0,534.0,,12.4,167.2,,,,,0.87,,,,2.0,,,13.0,30.3,,,31.5,,8.31,2025,224,0.5989504909601613,True,low,0.4044246213148957
1088,24.7756528,120.9698056,2026-07-16 10:35:30,2.5,2.306749306837223,0.19325069316277688,Gradient Boosting,Chintsao Lake,Hsinchu City,East District,Keya River,Keya River,0.0031,1.7,0.001,10.7,,16000.0,506.0,0.004,5.2,69.9,0.002,0.003,0.185,0.0003,0.56,0.005,1.28,,2.5,,0.001,31.6,33.0,,0.238,30.6,0.01,7.71,2026,225,0.19325069316277688,False,normal,0.4044246213148957
1089,24.7967361,120.9588139,2021-01-07 13:17:00,5.5,5.399288018049118,0.10071198195088193,Gradient Boosting,Keya River Bridge,Hsinchu City,North District,Keya River,Keya River,0.0088,8.2,0.001,26.1,,370000.0,2660.0,0.015,6.0,65.6,0.002,0.008,0.07,0.0003,10.1,0.036,6.95,0.39,5.5,0.001,0.001,22.7,15.0,4.86,9.47,20.1,0.047,7.16,2021,226,0.10071198195088193,False,normal,0.4044246213148957
1089,24.7967361,120.9588139,2025-10-02 10:45:39,3.75,3.956316828256464,-0.20631682825646402,Gradient Boosting,Keya River Bridge,Hsinchu City,North District,Keya River,Keya River,,2.4,,19.8,,420000.0,3240.0,,5.0,65.0,,,,,7.95,,,,3.75,,,8.1,30.8,,,28.9,,7.2,2025,227,0.20631682825646402,False,normal,0.4044246213148957
1089,24.7967361,120.9588139,2026-07-16 11:16:11,5.5,5.332218064129494,0.16778193587050616,Gradient Boosting,Keya River Bridge,Hsinchu City,North District,Keya River,Keya River,0.0025,5.8,0.001,18.9,,180000.0,2080.0,0.01,6.2,84.4,0.002,0.003,0.108,0.0003,4.98,0.006,5.46,,5.5,,0.001,22.5,33.0,,2.08,31.1,0.02,7.45,2026,228,0.16778193587050616,False,normal,0.4044246213148957
1090,24.8032281,120.9253569,2021-01-07 14:06:00,5.5,5.437023754696994,0.06297624530300627,Gradient Boosting,Siangya Bridge,Hsinchu City,Siangshan District,Keya River,Keya River,0.0059,6.7,0.001,25.3,,87000.0,2220.0,0.015,5.8,61.7,0.002,0.006,0.066,0.0003,9.26,0.036,5.4,0.409,5.5,0.001,0.001,26.3,15.0,5.14,7.4,18.5,0.02,7.3,2021,229,0.06297624530300627,False,normal,0.4044246213148957
1090,24.8032281,120.9253569,2025-10-02 11:35:41,4.5,4.52561557778591,-0.02561557778590995,Gradient Boosting,Siangya Bridge,Hsinchu City,Siangshan District,Keya River,Keya River,,5.9,,23.4,,45000.0,2620.0,,7.8,104.4,,,,,7.37,,,,4.5,,,13.1,32.8,,,30.3,,7.61,2025,230,0.02561557778590995,False,normal,0.4044246213148957
1090,24.8032281,120.9253569,2026-07-16 12:46:42,4.25,4.271036408809691,-0.0210364088096906,Gradient Boosting,Siangya Bridge,Hsinchu City,Siangshan District,Keya River,Keya River,0.0031,3.7,0.001,19.2,,36000.0,2480.0,0.009,6.2,83.6,0.002,0.003,0.101,0.0003,4.27,0.005,13.0,,4.25,,0.001,20.0,32.0,,5.07,31.3,0.02,7.54,2026,231,0.0210364088096906,False,normal,0.4044246213148957
1092,24.6618981,120.9591131,2021-01-06 14:20:00,3.25,2.945428117005927,0.3045718829940731,Gradient Boosting,Sanwanda Bridge,Miaoli County,Sanwan Township,Jhonggang River,Jhonggang River,0.0005,18.0,0.001,30.6,,1500.0,522.0,0.001,9.2,96.7,0.002,0.003,0.011,0.0003,0.42,0.005,0.8,0.058,3.25,0.001,0.001,3.0,17.5,7.54,0.118,17.6,0.008,8.04,2021,232,0.3045718829940731,False,normal,0.4044246213148957
1092,24.6618981,120.9591131,2025-10-16 08:40:00,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Sanwanda Bridge,Miaoli County,Sanwan Township,Jhonggang River,Jhonggang River,,1.0,,4.6,,1200.0,360.0,,9.1,115.4,,,,,0.04,,,,1.0,,,2.2,27.2,,,27.4,,8.16,2025,233,0.04288671797889254,False,normal,0.4044246213148957
1092,24.6618981,120.9591131,2026-07-03 10:20:00,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Sanwanda Bridge,Miaoli County,Sanwan Township,Jhonggang River,Jhonggang River,0.0003,1.0,0.001,4.0,,700.0,220.0,0.001,8.7,109.4,0.002,0.003,0.008,0.0003,0.02,0.005,0.75,,1.0,,0.001,9.5,30.0,,0.049,27.2,0.006,8.41,2026,234,0.04288671797889254,False,normal,0.4044246213148957
1093,24.6758869,120.9492131,2021-01-06 15:10:00,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Pinanda Bridge,Miaoli County,Sanwan Township,Jhonggang River,Jhonggang River,0.0005,1.0,0.001,4.0,,700.0,486.0,0.002,9.6,102.4,0.002,0.003,0.02,0.0003,0.08,0.005,0.42,0.006,1.0,0.001,0.001,2.3,17.4,0.93,0.018,18.4,0.012,7.72,2021,235,0.04288671797889254,False,normal,0.4044246213148957
1093,24.6758869,120.9492131,2025-10-16 09:40:00,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Pinanda Bridge,Miaoli County,Sanwan Township,Jhonggang River,Jhonggang River,,1.0,,5.1,,400.0,350.0,,8.0,105.8,,,,,0.04,,,,1.0,,,3.4,29.3,,,30.2,,8.06,2025,236,0.04288671797889254,False,normal,0.4044246213148957
1093,24.6758869,120.9492131,2026-07-03 11:30:00,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Pinanda Bridge,Miaoli County,Sanwan Township,Jhonggang River,Jhonggang River,0.0006,1.0,0.001,4.8,,1700.0,226.0,0.001,8.5,108.2,0.002,0.003,0.016,0.0003,0.04,0.005,0.79,,1.0,,0.001,12.2,34.0,,0.078,27.5,0.005,8.27,2026,237,0.04288671797889254,False,normal,0.4044246213148957
1094,24.6805519,120.9079069,2021-01-06 16:00:00,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Dongcin Bridge,Miaoli County,Toufen Township,Jhonggang River,Jhonggang River,0.0005,2.1,0.001,10.4,,1200.0,497.0,0.001,9.7,100.4,0.002,0.003,0.062,0.0003,0.11,0.005,0.86,0.025,1.0,0.001,0.001,3.6,17.2,1.99,0.058,16.7,0.016,8.02,2021,238,0.04288671797889254,False,normal,0.4044246213148957
1094,24.6805519,120.9079069,2025-10-16 10:40:00,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Dongcin Bridge,Miaoli County,Toufen Township,Jhonggang River,Jhonggang River,,1.0,,4.6,,850.0,430.0,,7.5,99.7,,,,,0.1,,,,1.0,,,2.4,31.1,,,30.6,,7.88,2025,239,0.04288671797889254,False,normal,0.4044246213148957
1094,24.6805519,120.9079069,2026-07-03 14:00:00,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Dongcin Bridge,Miaoli County,Toufen Township,Jhonggang River,Jhonggang River,0.0006,1.0,0.001,4.8,,1400.0,228.0,0.001,9.4,122.0,0.002,0.003,0.014,0.0003,0.02,0.005,0.74,,1.0,,0.001,11.6,32.0,,0.055,28.8,0.006,8.5,2026,240,0.04288671797889254,False,normal,0.4044246213148957
1095,24.666946,120.8817,2021-01-06 09:20:00,6.25,5.737902296861585,0.5120977031384149,Gradient Boosting,Jhonggang River Bridge,Miaoli County,Toufen Township,Jhonggang River,Jhonggang River,0.002,5.4,0.001,14.4,7080.0,12000.0,25000.0,0.001,4.1,48.4,0.002,0.003,0.088,0.0003,3.17,0.005,1.56,0.148,6.25,0.001,0.001,22.6,18.3,2.01,1.06,17.3,0.277,7.68,2021,241,0.5120977031384149,True,high,0.4044246213148957
1095,24.666946,120.8817,2025-10-16 12:40:00,2.75,2.8441285389121633,-0.09412853891216333,Gradient Boosting,Jhonggang River Bridge,Miaoli County,Toufen Township,Jhonggang River,Jhonggang River,,1.2,,13.3,571.0,50000.0,2320.0,,6.9,95.0,,,,,1.31,,,,2.75,,,27.3,32.3,,,31.8,,7.84,2025,242,0.09412853891216333,False,normal,0.4044246213148957
1095,24.666946,120.8817,2026-07-03 06:33:00,3.75,3.528666733965706,0.22133326603429415,Gradient Boosting,Jhonggang River Bridge,Miaoli County,Toufen Township,Jhonggang River,Jhonggang River,0.001,16.4,0.001,26.1,1.8,13000.0,218.0,0.002,8.2,99.6,0.002,0.003,0.037,0.0003,0.04,0.005,0.84,,3.75,,0.001,47.2,27.0,,0.086,25.6,0.012,7.93,2026,243,0.22133326603429415,False,normal,0.4044246213148957
1096,24.6558989,120.867851,2021-01-06 09:30:00,6.75,6.459538124667837,0.29046187533216283,Gradient Boosting,Nangang River Bridge,Miaoli County,Zaociao Township,Jhonggang River,Nangang River,0.003,38.6,0.001,99.3,7640.0,58000.0,23400.0,0.001,2.5,28.4,0.002,0.003,0.191,0.0003,34.6,0.005,0.01,0.007,6.75,0.001,0.001,11.6,17.0,24.7,2.04,17.0,0.02,7.92,2021,244,0.29046187533216283,False,normal,0.4044246213148957
1096,24.6558989,120.867851,2025-10-16 13:00:00,4.25,4.2451300429036225,0.004869957096377497,Gradient Boosting,Nangang River Bridge,Miaoli County,Zaociao Township,Jhonggang River,Nangang River,,3.0,,32.4,4800.0,75000.0,11900.0,,6.1,86.5,,,,,16.8,,,,4.25,,,36.2,32.7,,,32.4,,7.96,2025,245,0.004869957096377497,False,normal,0.4044246213148957
